events,profile,perturbation,metric,variant,phrases,mean,std,median
2,structured,isolated_joint,zero_gradient,cel_07,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_08,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_09,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_10,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_11,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_12,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_13,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_14,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_15,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_01_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_02_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_03_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_04_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_05_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_06_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_07_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_08_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_09_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_10_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_11_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_12_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_13_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_14_lw,5,0.0,0.0,0.0
2,structured,isolated_joint,zero_gradient,cel_15_lw,5,0.0,0.0,0.0
2,structured,isolated_pitch,correct_coordinate_drift,cel_01,5,0.6546331451955145,0.05570337017451877,0.6332532598325298
2,structured,isolated_pitch,correct_coordinate_drift,cel_02,5,0.46774051233586267,0.11139832692336049,0.5092375388291636
2,structured,isolated_pitch,correct_coordinate_drift,cel_03,5,0.6212748962197945,0.04191686941176188,0.6097440493057736
2,structured,isolated_pitch,correct_coordinate_drift,cel_04,5,0.8339358370435738,0.08591496094719332,0.8366312160041935
2,structured,isolated_pitch,correct_coordinate_drift,cel_05,5,0.6933793681928362,0.11919275248062423,0.6805038948727838
2,structured,isolated_pitch,correct_coordinate_drift,cel_06,5,0.7661500047856123,0.09517775748567639,0.7725324417273601
2,structured,isolated_pitch,correct_coordinate_drift,cel_07,5,0.6624265271709364,0.11531803681918378,0.6352531917418968
2,structured,isolated_pitch,correct_coordinate_drift,cel_08,5,0.6581540161330546,0.07359475199038233,0.6449433007022216
2,structured,isolated_pitch,correct_coordinate_drift,cel_09,5,0.5975840063648832,0.06558796845771743,0.5667892447027896
2,structured,isolated_pitch,correct_coordinate_drift,cel_10,5,0.5160346198323595,0.07354966115214334,0.49578977240834543
2,structured,isolated_pitch,correct_coordinate_drift,cel_11,5,0.5758847328631039,0.054442887416234924,0.5490820727285577
2,structured,isolated_pitch,correct_coordinate_drift,cel_12,5,0.8095378627833298,0.08625947081111048,0.8195778391461603
2,structured,isolated_pitch,correct_coordinate_drift,cel_13,5,0.6915173476773755,0.11203451574350803,0.6953887768483507
2,structured,isolated_pitch,correct_coordinate_drift,cel_14,5,0.7528745174206728,0.08983627447337307,0.7708332006035142
2,structured,isolated_pitch,correct_coordinate_drift,cel_15,5,0.6622896334690086,0.1079562258714376,0.6534669407835937
2,structured,isolated_pitch,correct_coordinate_drift,cel_01_lw,5,0.5951826759600263,0.031244075390173546,0.5978901470156934
2,structured,isolated_pitch,correct_coordinate_drift,cel_02_lw,5,0.562918799239189,0.038591239530595366,0.557625750330004
2,structured,isolated_pitch,correct_coordinate_drift,cel_03_lw,5,0.5842717271255514,0.026885927738384465,0.58115352237264
2,structured,isolated_pitch,correct_coordinate_drift,cel_04_lw,5,0.7827195842430855,0.09219427639310417,0.797633485364031
2,structured,isolated_pitch,correct_coordinate_drift,cel_05_lw,5,0.6485080292886255,0.0923281408569742,0.6427261020577093
2,structured,isolated_pitch,correct_coordinate_drift,cel_06_lw,5,0.6583454491406557,0.09096524770433272,0.6631510895567365
2,structured,isolated_pitch,correct_coordinate_drift,cel_07_lw,5,0.5993607248294934,0.08383231695090335,0.5885318891183889
2,structured,isolated_pitch,correct_coordinate_drift,cel_08_lw,5,0.7767266344991167,0.057312851967948594,0.7838628380909157
2,structured,isolated_pitch,correct_coordinate_drift,cel_09_lw,5,0.609673079166006,0.07389214725766133,0.6349021436307652
2,structured,isolated_pitch,correct_coordinate_drift,cel_10_lw,5,0.6200289886184602,0.0670777804033343,0.6532546735277249
2,structured,isolated_pitch,correct_coordinate_drift,cel_11_lw,5,0.5730498874063255,0.06583801819547447,0.5816230137736441
2,structured,isolated_pitch,correct_coordinate_drift,cel_12_lw,5,0.7828934049910405,0.07779743971756585,0.7786657824486569
2,structured,isolated_pitch,correct_coordinate_drift,cel_13_lw,5,0.6834277863057346,0.08802081336765012,0.6758066806098803
2,structured,isolated_pitch,correct_coordinate_drift,cel_14_lw,5,0.6970377131928303,0.07841614758262662,0.7034195169829074
2,structured,isolated_pitch,correct_coordinate_drift,cel_15_lw,5,0.6340798040053821,0.08224447749275092,0.6491720884711489
2,structured,isolated_pitch,joint_cosine,cel_01,5,0.674478499912744,0.047961297874946206,0.6788175559280394
2,structured,isolated_pitch,joint_cosine,cel_02,5,0.8542404749151364,0.03356991111354331,0.8528672433915252
2,structured,isolated_pitch,joint_cosine,cel_03,5,0.7181065196594354,0.028713189533190516,0.7233184770908468
2,structured,isolated_pitch,joint_cosine,cel_04,5,0.5957787165986697,0.061783613445985354,0.604413994299854
2,structured,isolated_pitch,joint_cosine,cel_05,5,0.6967568441234988,0.027853197540539113,0.7150226771398149
2,structured,isolated_pitch,joint_cosine,cel_06,5,0.6762316688341841,0.03114401516404971,0.6837722441965716
2,structured,isolated_pitch,joint_cosine,cel_07,5,0.706519614331879,0.025244484159054774,0.7214418217663672
2,structured,isolated_pitch,joint_cosine,cel_08,5,0.793194109703646,0.05626723278018552,0.8200766027578535
2,structured,isolated_pitch,joint_cosine,cel_09,5,0.7607469248306635,0.02959128989227414,0.7790230524995577
2,structured,isolated_pitch,joint_cosine,cel_10,5,0.8453114490052942,0.04700736700335655,0.8582881214487444
2,structured,isolated_pitch,joint_cosine,cel_11,5,0.7732790621031862,0.028361138287769393,0.7850816831960642
2,structured,isolated_pitch,joint_cosine,cel_12,5,0.6451430557110724,0.04946392395853219,0.655820212300743
2,structured,isolated_pitch,joint_cosine,cel_13,5,0.7164807832350106,0.029541400258900095,0.7331911029403393
2,structured,isolated_pitch,joint_cosine,cel_14,5,0.6981608953249516,0.03357945887625293,0.7111006879450652
2,structured,isolated_pitch,joint_cosine,cel_15,5,0.7248565477250153,0.027043665622122008,0.738900838421538
2,structured,isolated_pitch,joint_cosine,cel_01_lw,5,0.7292156841761956,0.06542592501819981,0.737537285224241
2,structured,isolated_pitch,joint_cosine,cel_02_lw,5,0.7760756476314885,0.05020150287705951,0.7922796377436806
2,structured,isolated_pitch,joint_cosine,cel_03_lw,5,0.75275338986635,0.05204850250328921,0.7630024439791578
2,structured,isolated_pitch,joint_cosine,cel_04_lw,5,0.6749723947727585,0.07482791287659969,0.6790348262877964
2,structured,isolated_pitch,joint_cosine,cel_05_lw,5,0.7511559816780964,0.05887127321041447,0.7548846406577743
2,structured,isolated_pitch,joint_cosine,cel_06_lw,5,0.7527366074172305,0.055381259140297616,0.757545083205668
2,structured,isolated_pitch,joint_cosine,cel_07_lw,5,0.7563901765498886,0.05459876824235952,0.7639934582018082
2,structured,isolated_pitch,joint_cosine,cel_08_lw,5,0.6918228345146982,0.06912390396148581,0.7101109154150439
2,structured,isolated_pitch,joint_cosine,cel_09_lw,5,0.7605203238656808,0.05498368782046382,0.7802136733797993
2,structured,isolated_pitch,joint_cosine,cel_10_lw,5,0.7630553079846145,0.052036904735835256,0.7891480588044057
2,structured,isolated_pitch,joint_cosine,cel_11_lw,5,0.7641677700337277,0.05197432555702909,0.7856852159483472
2,structured,isolated_pitch,joint_cosine,cel_12_lw,5,0.6854104738945372,0.07201861321107754,0.6918165368309447
2,structured,isolated_pitch,joint_cosine,cel_13_lw,5,0.7475602516489734,0.060019349252829944,0.7567724400165462
2,structured,isolated_pitch,joint_cosine,cel_14_lw,5,0.7446691720510502,0.05823606148501061,0.7536441697964116
2,structured,isolated_pitch,joint_cosine,cel_15_lw,5,0.7568136008633958,0.054870701579071104,0.7684337438154925
2,structured,isolated_pitch,joint_directed,cel_01,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_02,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_03,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_04,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_05,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_06,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_07,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_08,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_09,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_10,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_11,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_12,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_13,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_14,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_15,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_01_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_02_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_03_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_04_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_05_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_06_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_07_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_08_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_09_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_10_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_11_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_12_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_13_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_14_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,joint_directed,cel_15_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,onset_directed,cel_01,0,,,
2,structured,isolated_pitch,onset_directed,cel_02,0,,,
2,structured,isolated_pitch,onset_directed,cel_03,0,,,
2,structured,isolated_pitch,onset_directed,cel_04,0,,,
2,structured,isolated_pitch,onset_directed,cel_05,0,,,
2,structured,isolated_pitch,onset_directed,cel_06,0,,,
2,structured,isolated_pitch,onset_directed,cel_07,0,,,
2,structured,isolated_pitch,onset_directed,cel_08,0,,,
2,structured,isolated_pitch,onset_directed,cel_09,0,,,
2,structured,isolated_pitch,onset_directed,cel_10,0,,,
2,structured,isolated_pitch,onset_directed,cel_11,0,,,
2,structured,isolated_pitch,onset_directed,cel_12,0,,,
2,structured,isolated_pitch,onset_directed,cel_13,0,,,
2,structured,isolated_pitch,onset_directed,cel_14,0,,,
2,structured,isolated_pitch,onset_directed,cel_15,0,,,
2,structured,isolated_pitch,onset_directed,cel_01_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_02_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_03_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_04_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_05_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_06_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_07_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_08_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_09_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_10_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_11_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_12_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_13_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_14_lw,0,,,
2,structured,isolated_pitch,onset_directed,cel_15_lw,0,,,
2,structured,isolated_pitch,phrase_directed,cel_01,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_02,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_03,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_04,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_05,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_06,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_07,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_08,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_09,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_10,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_11,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_12,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_13,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_14,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_15,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_01_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_02_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_03_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_04_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_05_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_06_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_07_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_08_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_09_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_10_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_11_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_12_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_13_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_14_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,phrase_directed,cel_15_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_01,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_02,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_03,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_04,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_05,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_06,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_07,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_08,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_09,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_10,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_11,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_12,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_13,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_14,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_15,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_01_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_02_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_03_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_04_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_05_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_06_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_07_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_08_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_09_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_10_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_11_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_12_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_13_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_14_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,pitch_directed,cel_15_lw,5,1.0,0.0,1.0
2,structured,isolated_pitch,zero_gradient,cel_01,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_02,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_03,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_04,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_05,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_06,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_07,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_08,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_09,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_10,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_11,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_12,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_13,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_14,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_15,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_01_lw,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_02_lw,5,0.0,0.0,0.0
2,structured,isolated_pitch,zero_gradient,cel_03_lw,5,0.0,0.0,0.0
