profile,perturbation,metric,variant,directions,mean_percent,delta_pp
independent,simultaneous,pitch_directed,cel8_110_lw,↘ ↖ ↙ ↓ → + LW,72.26128472222221,3.213975694444446
independent,simultaneous,pitch_directed,cel8_111,↗ ↘ ↖ ↙ ↓ →,70.35047743055556,1.3031684027777852
independent,simultaneous,pitch_directed,cel8_111_lw,↗ ↘ ↖ ↙ ↓ → + LW,71.76974826388887,2.722439236111107
independent,simultaneous,pitch_directed,cel8_112,↑ ↓ →,66.95095486111111,-2.096354166666667
independent,simultaneous,pitch_directed,cel8_112_lw,↑ ↓ → + LW,67.99696180555554,-1.0503472222222228
independent,simultaneous,pitch_directed,cel8_113,↗ ↑ ↓ →,69.34136284722221,0.2940538194444453
independent,simultaneous,pitch_directed,cel8_113_lw,↗ ↑ ↓ → + LW,70.79210069444444,1.7447916666666674
independent,simultaneous,pitch_directed,cel8_114,↘ ↑ ↓ →,69.48459201388889,0.43728298611111494
independent,simultaneous,pitch_directed,cel8_114_lw,↘ ↑ ↓ → + LW,70.67491319444443,1.627604166666663
independent,simultaneous,pitch_directed,cel8_115,↗ ↘ ↑ ↓ →,69.46614583333334,0.4188368055555558
independent,simultaneous,pitch_directed,cel8_115_lw,↗ ↘ ↑ ↓ → + LW,70.59895833333331,1.5516493055555554
independent,simultaneous,pitch_directed,cel8_116,↖ ↑ ↓ →,69.99565972222221,0.9483506944444414
independent,simultaneous,pitch_directed,cel8_116_lw,↖ ↑ ↓ → + LW,71.66558159722221,2.6182725694444438
independent,simultaneous,pitch_directed,cel8_117,↗ ↖ ↑ ↓ →,69.70377604166667,0.6564670138888895
independent,simultaneous,pitch_directed,cel8_117_lw,↗ ↖ ↑ ↓ → + LW,71.66775173611111,2.6204427083333344
independent,simultaneous,pitch_directed,cel8_118,↘ ↖ ↑ ↓ →,70.69118923611111,1.6438802083333397
independent,simultaneous,pitch_directed,cel8_118_lw,↘ ↖ ↑ ↓ → + LW,71.95421006944444,2.906901041666668
independent,simultaneous,pitch_directed,cel8_119,↗ ↘ ↖ ↑ ↓ →,69.92838541666667,0.8810763888888906
independent,simultaneous,pitch_directed,cel8_119_lw,↗ ↘ ↖ ↑ ↓ → + LW,71.32269965277777,2.275390625000004
independent,simultaneous,pitch_directed,cel8_120,↙ ↑ ↓ →,70.60112847222221,1.553819444444446
independent,simultaneous,pitch_directed,cel8_120_lw,↙ ↑ ↓ → + LW,71.75238715277777,2.7050781250000018
independent,simultaneous,pitch_directed,cel8_121,↗ ↙ ↑ ↓ →,70.13780381944443,1.0904947916666656
independent,simultaneous,pitch_directed,cel8_121_lw,↗ ↙ ↑ ↓ → + LW,71.97591145833333,2.9286024305555576
independent,simultaneous,pitch_directed,cel8_122,↘ ↙ ↑ ↓ →,71.57443576388889,2.52712673611111
independent,simultaneous,pitch_directed,cel8_122_lw,↘ ↙ ↑ ↓ → + LW,72.08550347222221,3.0381944444444393
independent,simultaneous,pitch_directed,cel8_123,↗ ↘ ↙ ↑ ↓ →,70.30924479166667,1.261935763888891
independent,simultaneous,pitch_directed,cel8_123_lw,↗ ↘ ↙ ↑ ↓ → + LW,71.54405381944444,2.496744791666669
independent,simultaneous,pitch_directed,cel8_124,↖ ↙ ↑ ↓ →,70.45464409722221,1.4073350694444486
independent,simultaneous,pitch_directed,cel8_124_lw,↖ ↙ ↑ ↓ → + LW,72.01931423611111,2.9720052083333393
independent,simultaneous,pitch_directed,cel8_125,↗ ↖ ↙ ↑ ↓ →,70.15407986111111,1.1067708333333344
independent,simultaneous,pitch_directed,cel8_125_lw,↗ ↖ ↙ ↑ ↓ → + LW,71.82942708333333,2.7821180555555576
independent,simultaneous,pitch_directed,cel8_126,↘ ↖ ↙ ↑ ↓ →,70.84418402777779,1.7968750000000033
independent,simultaneous,pitch_directed,cel8_126_lw,↘ ↖ ↙ ↑ ↓ → + LW,72.19184027777777,3.1445312500000044
independent,simultaneous,pitch_directed,cel8_127,↗ ↘ ↖ ↙ ↑ ↓ →,70.27777777777777,1.2304687500000049
independent,simultaneous,pitch_directed,cel8_127_lw,↗ ↘ ↖ ↙ ↑ ↓ → + LW,71.73177083333333,2.6844618055555602
independent,simultaneous,pitch_directed,cel8_128,←,63.34418402777777,-5.703124999999995
independent,simultaneous,pitch_directed,cel8_128_lw,← + LW,64.8046875,-4.242621527777773
independent,simultaneous,pitch_directed,cel8_129,↗ ←,68.4765625,-0.5707465277777768
independent,simultaneous,pitch_directed,cel8_129_lw,↗ ← + LW,70.02061631944444,0.9733072916666724
independent,simultaneous,pitch_directed,cel8_130,↘ ←,68.55577256944446,-0.4915364583333304
independent,simultaneous,pitch_directed,cel8_130_lw,↘ ← + LW,69.66037326388889,0.6130642361111105
independent,simultaneous,pitch_directed,cel8_131,↗ ↘ ←,68.81727430555556,-0.23003472222221932
independent,simultaneous,pitch_directed,cel8_131_lw,↗ ↘ ← + LW,70.146484375,1.099175347222217
independent,simultaneous,pitch_directed,cel8_132,↖ ←,69.53776041666666,0.4904513888888934
independent,simultaneous,pitch_directed,cel8_132_lw,↖ ← + LW,71.12196180555556,2.0746527777777746
independent,simultaneous,pitch_directed,cel8_133,↗ ↖ ←,69.91536458333333,0.8680555555555525
independent,simultaneous,pitch_directed,cel8_133_lw,↗ ↖ ← + LW,72.09743923611111,3.050130208333332
independent,simultaneous,pitch_directed,cel8_134,↘ ↖ ←,70.5251736111111,1.47786458333333
independent,simultaneous,pitch_directed,cel8_134_lw,↘ ↖ ← + LW,72.23415798611111,3.1868489583333326
independent,simultaneous,pitch_directed,cel8_135,↗ ↘ ↖ ←,70.11935763888889,1.072048611111115
independent,simultaneous,pitch_directed,cel8_135_lw,↗ ↘ ↖ ← + LW,71.77734375000001,2.730034722222224
independent,simultaneous,pitch_directed,cel8_136,↙ ←,69.59418402777779,0.546875000000005
independent,simultaneous,pitch_directed,cel8_136_lw,↙ ← + LW,70.78993055555556,1.7426215277777795
independent,simultaneous,pitch_directed,cel8_137,↗ ↙ ←,70.32118055555556,1.2738715277777812
independent,simultaneous,pitch_directed,cel8_137_lw,↗ ↙ ← + LW,72.080078125,3.0327690972222237
independent,simultaneous,pitch_directed,cel8_138,↘ ↙ ←,71.71766493055556,2.670355902777782
independent,simultaneous,pitch_directed,cel8_138_lw,↘ ↙ ← + LW,72.27864583333333,3.23133680555556
independent,simultaneous,pitch_directed,cel8_139,↗ ↘ ↙ ←,70.74110243055556,1.6937934027777823
independent,simultaneous,pitch_directed,cel8_139_lw,↗ ↘ ↙ ← + LW,71.91948784722223,2.872178819444443
independent,simultaneous,pitch_directed,cel8_140,↖ ↙ ←,69.64409722222223,0.596788194444442
independent,simultaneous,pitch_directed,cel8_140_lw,↖ ↙ ← + LW,71.39214409722221,2.3448350694444455
independent,simultaneous,pitch_directed,cel8_141,↗ ↖ ↙ ←,70.09440104166666,1.0470920138888895
independent,simultaneous,pitch_directed,cel8_141_lw,↗ ↖ ↙ ← + LW,71.93793402777777,2.890625000000005
independent,simultaneous,pitch_directed,cel8_142,↘ ↖ ↙ ←,70.55555555555556,1.508246527777779
independent,simultaneous,pitch_directed,cel8_142_lw,↘ ↖ ↙ ← + LW,72.21462673611111,3.167317708333334
independent,simultaneous,pitch_directed,cel8_143,↗ ↘ ↖ ↙ ←,70.43836805555556,1.3910590277777772
independent,simultaneous,pitch_directed,cel8_143_lw,↗ ↘ ↖ ↙ ← + LW,72.16254340277779,3.1152343750000004
independent,simultaneous,pitch_directed,cel8_144,↑ ←,65.77690972222221,-3.2703993055555576
independent,simultaneous,pitch_directed,cel8_144_lw,↑ ← + LW,66.32378472222223,-2.7235243055555527
independent,simultaneous,pitch_directed,cel8_145,↗ ↑ ←,69.06684027777777,0.01953124999999889
independent,simultaneous,pitch_directed,cel8_145_lw,↗ ↑ ← + LW,70.32335069444444,1.2760416666666692
independent,simultaneous,pitch_directed,cel8_146,↘ ↑ ←,69.03645833333334,-0.010850694444444753
independent,simultaneous,pitch_directed,cel8_146_lw,↘ ↑ ← + LW,70.01953125,0.9722222222222243
independent,simultaneous,pitch_directed,cel8_147,↗ ↘ ↑ ←,69.365234375,0.31792534722222265
independent,simultaneous,pitch_directed,cel8_147_lw,↗ ↘ ↑ ← + LW,70.36566840277779,1.3183593750000027
independent,simultaneous,pitch_directed,cel8_148,↖ ↑ ←,69.88606770833334,0.8387586805555597
independent,simultaneous,pitch_directed,cel8_148_lw,↖ ↑ ← + LW,71.43229166666667,2.384982638888891
independent,simultaneous,pitch_directed,cel8_149,↗ ↖ ↑ ←,69.80034722222221,0.7530381944444442
independent,simultaneous,pitch_directed,cel8_149_lw,↗ ↖ ↑ ← + LW,71.98133680555556,2.934027777777776
independent,simultaneous,pitch_directed,cel8_150,↘ ↖ ↑ ←,70.58810763888889,1.5407986111111105
independent,simultaneous,pitch_directed,cel8_150_lw,↘ ↖ ↑ ← + LW,72.05512152777779,3.007812500000004
independent,simultaneous,pitch_directed,cel8_151,↗ ↘ ↖ ↑ ←,69.86653645833334,0.819227430555558
independent,simultaneous,pitch_directed,cel8_151_lw,↗ ↘ ↖ ↑ ← + LW,71.72634548611111,2.6790364583333393
independent,simultaneous,pitch_directed,cel8_152,↙ ↑ ←,70.13237847222223,1.085069444444453
independent,simultaneous,pitch_directed,cel8_152_lw,↙ ↑ ← + LW,71.04600694444446,1.9986979166666696
independent,simultaneous,pitch_directed,cel8_153,↗ ↙ ↑ ←,70.35264756944444,1.305338541666673
independent,simultaneous,pitch_directed,cel8_153_lw,↗ ↙ ↑ ← + LW,72.01280381944444,2.96549479166667
independent,simultaneous,pitch_directed,cel8_154,↘ ↙ ↑ ←,71.33572048611111,2.2884114583333366
independent,simultaneous,pitch_directed,cel8_154_lw,↘ ↙ ↑ ← + LW,72.18858506944443,3.1412760416666687
independent,simultaneous,pitch_directed,cel8_155,↗ ↘ ↙ ↑ ←,70.67274305555557,1.6254340277777835
independent,simultaneous,pitch_directed,cel8_155_lw,↗ ↘ ↙ ↑ ← + LW,71.85655381944444,2.809244791666665
independent,simultaneous,pitch_directed,cel8_156,↖ ↙ ↑ ←,70.03363715277777,0.9863281249999994
independent,simultaneous,pitch_directed,cel8_156_lw,↖ ↙ ↑ ← + LW,71.57335069444444,2.5260416666666674
independent,simultaneous,pitch_directed,cel8_157,↗ ↖ ↙ ↑ ←,69.9435763888889,0.8962673611111138
independent,simultaneous,pitch_directed,cel8_157_lw,↗ ↖ ↙ ↑ ← + LW,71.86414930555556,2.8168402777777795
independent,simultaneous,pitch_directed,cel8_158,↘ ↖ ↙ ↑ ←,70.79427083333334,1.7469618055555554
independent,simultaneous,pitch_directed,cel8_158_lw,↘ ↖ ↙ ↑ ← + LW,72.11263020833334,3.0653211805555607
independent,simultaneous,pitch_directed,cel8_159,↗ ↘ ↖ ↙ ↑ ←,70.28103298611111,1.2337239583333381
independent,simultaneous,pitch_directed,cel8_159_lw,↗ ↘ ↖ ↙ ↑ ← + LW,72.04427083333333,2.9969618055555536
independent,simultaneous,pitch_directed,cel8_160,↓ ←,64.13519965277777,-4.912109374999996
independent,simultaneous,pitch_directed,cel8_160_lw,↓ ← + LW,65.9375,-3.109809027777774
independent,simultaneous,pitch_directed,cel8_161,↗ ↓ ←,68.69249131944444,-0.3548177083333298
independent,simultaneous,pitch_directed,cel8_161_lw,↗ ↓ ← + LW,70.20290798611111,1.1555989583333397
independent,simultaneous,pitch_directed,cel8_162,↘ ↓ ←,68.64366319444444,-0.40364583333333537
independent,simultaneous,pitch_directed,cel8_162_lw,↘ ↓ ← + LW,69.87955729166667,0.8322482638888934
independent,simultaneous,pitch_directed,cel8_163,↗ ↘ ↓ ←,69.00716145833333,-0.04014756944444031
independent,simultaneous,pitch_directed,cel8_163_lw,↗ ↘ ↓ ← + LW,70.32335069444444,1.2760416666666663
independent,simultaneous,pitch_directed,cel8_164,↖ ↓ ←,69.56163194444443,0.514322916666668
independent,simultaneous,pitch_directed,cel8_164_lw,↖ ↓ ← + LW,71.25217013888889,2.2048611111111143
independent,simultaneous,pitch_directed,cel8_165,↗ ↖ ↓ ←,69.87955729166666,0.8322482638888906
independent,simultaneous,pitch_directed,cel8_165_lw,↗ ↖ ↓ ← + LW,71.95855034722223,2.911241319444449
independent,simultaneous,pitch_directed,cel8_166,↘ ↖ ↓ ←,70.49045138888889,1.4431423611111076
independent,simultaneous,pitch_directed,cel8_166_lw,↘ ↖ ↓ ← + LW,72.02473958333331,2.9774305555555545
independent,simultaneous,pitch_directed,cel8_167,↗ ↘ ↖ ↓ ←,70.14756944444444,1.1002604166666736
independent,simultaneous,pitch_directed,cel8_167_lw,↗ ↘ ↖ ↓ ← + LW,71.70355902777777,2.6562500000000018
independent,simultaneous,pitch_directed,cel8_168,↙ ↓ ←,69.74609375,0.6987847222222232
independent,simultaneous,pitch_directed,cel8_168_lw,↙ ↓ ← + LW,70.830078125,1.7827690972222199
independent,simultaneous,pitch_directed,cel8_169,↗ ↙ ↓ ←,70.43077256944444,1.3834635416666714
independent,simultaneous,pitch_directed,cel8_169_lw,↗ ↙ ↓ ← + LW,72.05186631944444,3.0045572916666705
independent,simultaneous,pitch_directed,cel8_170,↘ ↙ ↓ ←,71.59830729166666,2.55099826388889
independent,simultaneous,pitch_directed,cel8_170_lw,↘ ↙ ↓ ← + LW,72.10069444444444,3.053385416666668
independent,simultaneous,pitch_directed,cel8_171,↗ ↘ ↙ ↓ ←,70.69335937500001,1.646050347222225
independent,simultaneous,pitch_directed,cel8_171_lw,↗ ↘ ↙ ↓ ← + LW,71.85004340277777,2.802734374999999
independent,simultaneous,pitch_directed,cel8_172,↖ ↙ ↓ ←,69.70920138888889,0.661892361111116
independent,simultaneous,pitch_directed,cel8_172_lw,↖ ↙ ↓ ← + LW,71.46484375,2.4175347222222228
independent,simultaneous,pitch_directed,cel8_173,↗ ↖ ↙ ↓ ←,70.12261284722223,1.0753038194444509
independent,simultaneous,pitch_directed,cel8_173_lw,↗ ↖ ↙ ↓ ← + LW,71.86306423611111,2.8157552083333344
independent,simultaneous,pitch_directed,cel8_174,↘ ↖ ↙ ↓ ←,70.61740451388889,1.5700954861111116
independent,simultaneous,pitch_directed,cel8_174_lw,↘ ↖ ↙ ↓ ← + LW,72.09743923611111,3.0501302083333375
independent,simultaneous,pitch_directed,cel8_175,↗ ↘ ↖ ↙ ↓ ←,70.39171006944444,1.3444010416666679
independent,simultaneous,pitch_directed,cel8_175_lw,↗ ↘ ↖ ↙ ↓ ← + LW,72.09526909722223,3.047960069444447
independent,simultaneous,pitch_directed,cel8_176,↑ ↓ ←,65.98958333333333,-3.057725694444441
independent,simultaneous,pitch_directed,cel8_176_lw,↑ ↓ ← + LW,66.63519965277777,-2.412109374999999
independent,simultaneous,pitch_directed,cel8_177,↗ ↑ ↓ ←,69.0646701388889,0.0173611111111166
independent,simultaneous,pitch_directed,cel8_177_lw,↗ ↑ ↓ ← + LW,70.24956597222221,1.202256944444449
independent,simultaneous,pitch_directed,cel8_178,↘ ↑ ↓ ←,69.07769097222221,0.030381944444446418
independent,simultaneous,pitch_directed,cel8_178_lw,↘ ↑ ↓ ← + LW,70.13780381944444,1.0904947916666685
independent,simultaneous,pitch_directed,cel8_179,↗ ↘ ↑ ↓ ←,69.42165798611111,0.37434895833333426
independent,simultaneous,pitch_directed,cel8_179_lw,↗ ↘ ↑ ↓ ← + LW,70.39930555555554,1.3519965277777768
independent,simultaneous,pitch_directed,cel8_180,↖ ↑ ↓ ←,69.84700520833333,0.7996961805555564
independent,simultaneous,pitch_directed,cel8_180_lw,↖ ↑ ↓ ← + LW,71.3552517361111,2.3079427083333353
independent,simultaneous,pitch_directed,cel8_181,↗ ↖ ↑ ↓ ←,69.80902777777777,0.7617187499999983
independent,simultaneous,pitch_directed,cel8_181_lw,↗ ↖ ↑ ↓ ← + LW,71.85004340277777,2.8027343750000044
independent,simultaneous,pitch_directed,cel8_182,↘ ↖ ↑ ↓ ←,70.54361979166667,1.4963107638888917
independent,simultaneous,pitch_directed,cel8_182_lw,↘ ↖ ↑ ↓ ← + LW,72.03450520833334,2.987196180555557
independent,simultaneous,pitch_directed,cel8_183,↗ ↘ ↖ ↑ ↓ ←,69.99891493055556,0.9516059027777829
independent,simultaneous,pitch_directed,cel8_183_lw,↗ ↘ ↖ ↑ ↓ ← + LW,71.67209201388889,2.6247829861111125
independent,simultaneous,pitch_directed,cel8_184,↙ ↑ ↓ ←,69.81553819444444,0.7682291666666674
independent,simultaneous,pitch_directed,cel8_184_lw,↙ ↑ ↓ ← + LW,71.04709201388889,1.999782986111115
independent,simultaneous,pitch_directed,cel8_185,↗ ↙ ↑ ↓ ←,70.28103298611113,1.233723958333341
independent,simultaneous,pitch_directed,cel8_185_lw,↗ ↙ ↑ ↓ ← + LW,71.98676215277779,2.939453125000005
independent,simultaneous,pitch_directed,cel8_186,↘ ↙ ↑ ↓ ←,71.25108506944444,2.203776041666669
independent,simultaneous,pitch_directed,cel8_186_lw,↘ ↙ ↑ ↓ ← + LW,72.02690972222223,2.979600694444448
independent,simultaneous,pitch_directed,cel8_187,↗ ↘ ↙ ↑ ↓ ←,70.60763888888889,1.5603298611111178
independent,simultaneous,pitch_directed,cel8_187_lw,↗ ↘ ↙ ↑ ↓ ← + LW,71.65256076388889,2.6052517361111165
independent,simultaneous,pitch_directed,cel8_188,↖ ↙ ↑ ↓ ←,69.98697916666667,0.9396701388888928
independent,simultaneous,pitch_directed,cel8_188_lw,↖ ↙ ↑ ↓ ← + LW,71.58962673611111,2.5423177083333357
independent,simultaneous,pitch_directed,cel8_189,↗ ↖ ↙ ↑ ↓ ←,69.99457465277777,0.9472656250000017
independent,simultaneous,pitch_directed,cel8_189_lw,↗ ↖ ↙ ↑ ↓ ← + LW,71.79796006944443,2.7506510416666656
independent,simultaneous,pitch_directed,cel8_190,↘ ↖ ↙ ↑ ↓ ←,70.74544270833333,1.6981336805555525
independent,simultaneous,pitch_directed,cel8_190_lw,↘ ↖ ↙ ↑ ↓ ← + LW,72.11046006944444,3.06315104166667
independent,simultaneous,pitch_directed,cel8_191,↗ ↘ ↖ ↙ ↑ ↓ ←,70.33094618055556,1.2836371527777808
independent,simultaneous,pitch_directed,cel8_191_lw,↗ ↘ ↖ ↙ ↑ ↓ ← + LW,71.95855034722223,2.9112413194444464
independent,simultaneous,pitch_directed,cel8_192,→ ←,64.48676215277777,-4.5605468749999964
independent,simultaneous,pitch_directed,cel8_192_lw,→ ← + LW,66.03732638888889,-3.009982638888892
independent,simultaneous,pitch_directed,cel8_193,↗ → ←,69.20464409722223,0.15733506944444753
independent,simultaneous,pitch_directed,cel8_193_lw,↗ → ← + LW,70.35481770833334,1.307508680555558
independent,simultaneous,pitch_directed,cel8_194,↘ → ←,67.67252604166667,-1.374782986111106
independent,simultaneous,pitch_directed,cel8_194_lw,↘ → ← + LW,69.74826388888889,0.700954861111111
independent,simultaneous,pitch_directed,cel8_195,↗ ↘ → ←,69.47591145833333,0.42860243055555247
independent,simultaneous,pitch_directed,cel8_195_lw,↗ ↘ → ← + LW,70.63910590277777,1.591796875000001
independent,simultaneous,pitch_directed,cel8_196,↖ → ←,70.5881076388889,1.5407986111111216
independent,simultaneous,pitch_directed,cel8_196_lw,↖ → ← + LW,71.83485243055556,2.7875434027777786
